filename,animal_id,perc_cor_stop,perc_cor_gos,go_mt,stop_mt,st_er_mt,go_er_mt,perc_cor_stop_L,perc_cor_go_L,perc_cor_stop_R,perc_cor_go_R,first_light,go_lf_mt,go_rt_mt,st_lf_mt,stop_rt_mt,scrt_idx
dw06090315,dw06,0.873239437,0.753303965,0.560414766,0.64222379,0.43765,0.649400446,0.891891892,0.841584158,0.852941176,0.682539683,0.323387248,0.55309,0.56765436,0.628614394,0.657710345,0.081809024
dw06090315,dw06,0.873239437,0.753303965,0.560414766,0.64222379,0.43765,0.649400446,0.891891892,0.841584158,0.852941176,0.682539683,0.323387248,0.55309,0.56765436,0.628614394,0.657710345,0.081809024
dw06090315,dw06,0.469565217,0.661721068,0.611259305,0.649581019,0.578963525,0.678204605,0.409836066,0.656626506,0.537037037,0.666666667,0.37110448,0.626846789,0.596355482,0.63887,0.658814655,0.038321714
dw06090315,dw06,0.693548387,0.687315634,0.515879399,0.664062791,0.553644737,0.588924292,0.575757576,0.642857143,0.827586207,0.738853503,0.461062656,0.491556838,0.540411638,0.594226316,0.71935,0.148183392
dw06090315,dw06,0.693548387,0.687315634,0.515879399,0.664062791,0.553644737,0.588924292,0.575757576,0.642857143,0.827586207,0.738853503,0.461062656,0.491556838,0.540411638,0.594226316,0.71935,0.148183392
dw06090815,dw06,0.693548387,0.687315634,0.515879399,0.664062791,0.553644737,0.588924292,0.575757576,0.642857143,0.827586207,0.738853503,0.461062656,0.491556838,0.540411638,0.594226316,0.71935,0.148183392
dw06090915,dw06,0.604938272,0.71641791,0.537632161,0.619638776,0.517353125,0.584463487,0.571428571,0.72519084,0.641025641,0.708029197,0.418961032,0.457364737,0.616244588,0.530565625,0.705149,0.082006614
dw06090915,dw06,0.604938272,0.71641791,0.537632161,0.619638776,0.517353125,0.584463487,0.571428571,0.72519084,0.641025641,0.708029197,0.418961032,0.457364737,0.616244588,0.530565625,0.705149,0.082006614
dw06090915,dw06,0.604938272,0.71641791,0.537632161,0.619638776,0.517353125,0.584463487,0.571428571,0.72519084,0.641025641,0.708029197,0.418961032,0.457364737,0.616244588,0.530565625,0.705149,0.082006614
dw06090915,dw06,0.604938272,0.71641791,0.537632161,0.619638776,0.517353125,0.584463487,0.571428571,0.72519084,0.641025641,0.708029197,0.418961032,0.457364737,0.616244588,0.530565625,0.705149,0.082006614
dw06091015,dw06,0.604938272,0.71641791,0.537632161,0.619638776,0.517353125,0.584463487,0.571428571,0.72519084,0.641025641,0.708029197,0.418961032,0.457364737,0.616244588,0.530565625,0.705149,0.082006614
dw06091015,dw06,0.604938272,0.71641791,0.537632161,0.619638776,0.517353125,0.584463487,0.571428571,0.72519084,0.641025641,0.708029197,0.418961032,0.457364737,0.616244588,0.530565625,0.705149,0.082006614
dw06091015,dw06,0.604938272,0.71641791,0.537632161,0.619638776,0.517353125,0.584463487,0.571428571,0.72519084,0.641025641,0.708029197,0.418961032,0.457364737,0.616244588,0.530565625,0.705149,0.082006614
dw06091015,dw06,0.604938272,0.71641791,0.537632161,0.619638776,0.517353125,0.584463487,0.571428571,0.72519084,0.641025641,0.708029197,0.418961032,0.457364737,0.616244588,0.530565625,0.705149,0.082006614
dw06091015,dw06,0.604938272,0.71641791,0.537632161,0.619638776,0.517353125,0.584463487,0.571428571,0.72519084,0.641025641,0.708029197,0.418961032,0.457364737,0.616244588,0.530565625,0.705149,0.082006614
dw06091115,dw06,0.549295775,0.596899225,0.382949188,0.42433141,0.324763281,0.425280529,0.511627907,0.641666667,0.607142857,0.557971014,0.56802652,0.492579221,0.273319156,0.505444318,0.319361765,0.041382222
dw06091115,dw06,0.549295775,0.596899225,0.382949188,0.42433141,0.324763281,0.425280529,0.511627907,0.641666667,0.607142857,0.557971014,0.56802652,0.492579221,0.273319156,0.505444318,0.319361765,0.041382222
dw06091115,dw06,0.549295775,0.596899225,0.382949188,0.42433141,0.324763281,0.425280529,0.511627907,0.641666667,0.607142857,0.557971014,0.56802652,0.492579221,0.273319156,0.505444318,0.319361765,0.041382222
dw06091115,dw06,0.567567568,0.583333333,0.508041667,0.569520833,0.386334375,0.469927667,0.5,0.524271845,0.678571429,0.662337662,0.50824813,0.607793981,0.402421569,0.645653261,0.477360526,0.061479167
dw06091515,dw06,0.567567568,0.583333333,0.508041667,0.569520833,0.386334375,0.469927667,0.5,0.524271845,0.678571429,0.662337662,0.50824813,0.607793981,0.402421569,0.645653261,0.477360526,0.061479167
dw06091515,dw06,0.756756757,0.681681682,0.46663293,0.604071429,0.419866667,0.472144811,0.756097561,0.556650246,0.757575758,0.876923077,0.34880559,0.559130531,0.374946711,0.710340323,0.472298,0.137438499
dw06091515,dw06,0.766666667,0.677018634,0.491756193,0.667136957,0.459475,0.52785625,0.705882353,0.571428571,0.846153846,0.814285714,0.393588613,0.548401442,0.440079825,0.720647917,0.608761364,0.175380764
dw06091515,dw06,0.616438356,0.675213675,0.499713608,0.605852222,0.476084821,0.603601389,0.514285714,0.5546875,0.710526316,0.852941176,0.344037871,0.477275,0.518025575,0.642790278,0.581226852,0.106138615
dw06091515,dw06,0.616438356,0.675213675,0.499713608,0.605852222,0.476084821,0.603601389,0.514285714,0.5546875,0.710526316,0.852941176,0.344037871,0.477275,0.518025575,0.642790278,0.581226852,0.106138615
dw06091615,dw06,0.616438356,0.675213675,0.499713608,0.605852222,0.476084821,0.603601389,0.514285714,0.5546875,0.710526316,0.852941176,0.344037871,0.477275,0.518025575,0.642790278,0.581226852,0.106138615
dw06091715,dw06,0.616438356,0.675213675,0.499713608,0.605852222,0.476084821,0.603601389,0.514285714,0.5546875,0.710526316,0.852941176,0.344037871,0.477275,0.518025575,0.642790278,0.581226852,0.106138615
dw06091715,dw06,0.616438356,0.675213675,0.499713608,0.605852222,0.476084821,0.603601389,0.514285714,0.5546875,0.710526316,0.852941176,0.344037871,0.477275,0.518025575,0.642790278,0.581226852,0.106138615
dw06091715,dw06,0.616438356,0.675213675,0.499713608,0.605852222,0.476084821,0.603601389,0.514285714,0.5546875,0.710526316,0.852941176,0.344037871,0.477275,0.518025575,0.642790278,0.581226852,0.106138615
dw06091715,dw06,0.616438356,0.675213675,0.499713608,0.605852222,0.476084821,0.603601389,0.514285714,0.5546875,0.710526316,0.852941176,0.344037871,0.477275,0.518025575,0.642790278,0.581226852,0.106138615
dw06091815,dw06,0.655172414,0.729411765,0.528913441,0.686494298,0.522187037,0.617731349,0.6875,0.702898551,0.666666667,0.801801802,0.44202012,0.524100515,0.534158989,0.705202273,0.660770833,0.157580857
dw06091815,dw06,0.655172414,0.729411765,0.528913441,0.686494298,0.522187037,0.617731349,0.6875,0.702898551,0.666666667,0.801801802,0.44202012,0.524100515,0.534158989,0.705202273,0.660770833,0.157580857
dw06091815,dw06,0.714285714,0.603550296,0.502200245,0.65137875,0.53021875,0.568456439,0.571428571,0.485148515,0.857142857,0.791044776,0.27608801,0.494364286,0.509444811,0.715984375,0.608308333,0.149178505
dw06092115,dw06,0.714285714,0.603550296,0.502200245,0.65137875,0.53021875,0.568456439,0.571428571,0.485148515,0.857142857,0.791044776,0.27608801,0.494364286,0.509444811,0.715984375,0.608308333,0.149178505
dw06092115,dw06,0.714285714,0.603550296,0.502200245,0.65137875,0.53021875,0.568456439,0.571428571,0.485148515,0.857142857,0.791044776,0.27608801,0.494364286,0.509444811,0.715984375,0.608308333,0.149178505
dw06092215,dw06,0.714285714,0.603550296,0.502200245,0.65137875,0.53021875,0.568456439,0.571428571,0.485148515,0.857142857,0.791044776,0.27608801,0.494364286,0.509444811,0.715984375,0.608308333,0.149178505
dw06092315,dw06,0.632183908,0.716463415,0.511579468,0.613541364,0.510648387,0.543510632,0.673469388,0.666666667,0.594594595,0.816176471,0.350506066,0.510705847,0.512555405,0.647357576,0.562817045,0.101961896
dw06092315,dw06,0.632183908,0.716463415,0.511579468,0.613541364,0.510648387,0.543510632,0.673469388,0.666666667,0.594594595,0.816176471,0.350506066,0.510705847,0.512555405,0.647357576,0.562817045,0.101961896
dw06092415,dw06,0.632183908,0.716463415,0.511579468,0.613541364,0.510648387,0.543510632,0.673469388,0.666666667,0.594594595,0.816176471,0.350506066,0.510705847,0.512555405,0.647357576,0.562817045,0.101961896
dw06092415,dw06,0.632183908,0.716463415,0.511579468,0.613541364,0.510648387,0.543510632,0.673469388,0.666666667,0.594594595,0.816176471,0.350506066,0.510705847,0.512555405,0.647357576,0.562817045,0.101961896
dw06092415,dw06,0.632183908,0.716463415,0.511579468,0.613541364,0.510648387,0.543510632,0.673469388,0.666666667,0.594594595,0.816176471,0.350506066,0.510705847,0.512555405,0.647357576,0.562817045,0.101961896
dw06092915,dw06,0.717391304,0.69,0.435679529,0.617395455,0.316513462,0.458940726,0.6,0.610619469,0.857142857,0.793103448,0.24497378,0.496436957,0.374922101,0.610891667,0.622815278,0.181715926
dw06092915,dw06,0.924528302,0.658536585,0.746154861,0.814803061,0.703891667,0.913287736,0.896551724,0.709677419,1,0.634730539,0.274400869,0.728239545,0.764746226,0.832848077,0.794404348,0.0686482
dw06092915,dw06,0.924528302,0.658536585,0.746154861,0.814803061,0.703891667,0.913287736,0.896551724,0.709677419,1,0.634730539,0.274400869,0.728239545,0.764746226,0.832848077,0.794404348,0.0686482
dw06092915,dw06,0.718181818,0.695238095,0.509142723,0.646360127,0.407634167,0.512587598,0.61971831,0.59437751,0.921052632,0.847058824,0.260776278,0.538914527,0.478543924,0.706057386,0.571312143,0.137217404
dw06092915,dw06,0.453488372,0.778894472,0.407957097,0.5465,0.426488587,0.471065341,0.548387097,0.684210526,0.407407407,0.905882353,0.415138204,0.490825321,0.324012662,0.650955882,0.465784091,0.138542903
dw06092915,dw06,0.453488372,0.778894472,0.407957097,0.5465,0.426488587,0.471065341,0.548387097,0.684210526,0.407407407,0.905882353,0.415138204,0.490825321,0.324012662,0.650955882,0.465784091,0.138542903
dw06093015,dw06,0.453488372,0.778894472,0.407957097,0.5465,0.426488587,0.471065341,0.548387097,0.684210526,0.407407407,0.905882353,0.415138204,0.490825321,0.324012662,0.650955882,0.465784091,0.138542903
dw06093015,dw06,0.453488372,0.778894472,0.407957097,0.5465,0.426488587,0.471065341,0.548387097,0.684210526,0.407407407,0.905882353,0.415138204,0.490825321,0.324012662,0.650955882,0.465784091,0.138542903
dw06093015,dw06,0.448717949,0.809782609,0.449977013,0.563946429,0.469127907,0.487005,0.518518519,0.818181818,0.411764706,0.802083333,0.483974905,0.491736111,0.410929545,0.636782143,0.515389286,0.113969415
dw06093015,dw06,0.448717949,0.809782609,0.449977013,0.563946429,0.469127907,0.487005,0.518518519,0.818181818,0.411764706,0.802083333,0.483974905,0.491736111,0.410929545,0.636782143,0.515389286,0.113969415
dw06093015,dw06,0.448717949,0.809782609,0.449977013,0.563946429,0.469127907,0.487005,0.518518519,0.818181818,0.411764706,0.802083333,0.483974905,0.491736111,0.410929545,0.636782143,0.515389286,0.113969415
dw06100115,dw06,0.448717949,0.809782609,0.449977013,0.563946429,0.469127907,0.487005,0.518518519,0.818181818,0.411764706,0.802083333,0.483974905,0.491736111,0.410929545,0.636782143,0.515389286,0.113969415
dw06100115,dw06,0.448717949,0.809782609,0.449977013,0.563946429,0.469127907,0.487005,0.518518519,0.818181818,0.411764706,0.802083333,0.483974905,0.491736111,0.410929545,0.636782143,0.515389286,0.113969415
dw06100115,dw06,0.530612245,0.719101124,0.491607617,0.571921154,0.436180435,0.514717,0.5,0.582524272,0.548387097,0.906666667,0.384810022,0.546779583,0.442926471,0.6089,0.552344118,0.080313537
dw06100115,dw06,0.530612245,0.719101124,0.491607617,0.571921154,0.436180435,0.514717,0.5,0.582524272,0.548387097,0.906666667,0.384810022,0.546779583,0.442926471,0.6089,0.552344118,0.080313537
dw06100215,dw06,0.530612245,0.719101124,0.491607617,0.571921154,0.436180435,0.514717,0.5,0.582524272,0.548387097,0.906666667,0.384810022,0.546779583,0.442926471,0.6089,0.552344118,0.080313537
dw06100215,dw06,0.530612245,0.719101124,0.491607617,0.571921154,0.436180435,0.514717,0.5,0.582524272,0.548387097,0.906666667,0.384810022,0.546779583,0.442926471,0.6089,0.552344118,0.080313537
dw06100215,dw06,0.530612245,0.719101124,0.491607617,0.571921154,0.436180435,0.514717,0.5,0.582524272,0.548387097,0.906666667,0.384810022,0.546779583,0.442926471,0.6089,0.552344118,0.080313537
dw06100215,dw06,0.527472527,0.785440613,0.519930488,0.6956375,0.4842,0.632533333,0.568181818,0.691275168,0.489361702,0.927272727,0.387412,0.530254126,0.509505637,0.768661,0.61626413,0.175707012
dw06100215,dw06,0.763636364,0.736111111,0.40731022,0.538456548,0.327413462,0.49566886,0.807692308,0.738317757,0.724137931,0.733944954,0.336720664,0.353388924,0.4605575,0.551089286,0.52582381,0.131146327
dw06100515,dw06,0.763636364,0.736111111,0.40731022,0.538456548,0.327413462,0.49566886,0.807692308,0.738317757,0.724137931,0.733944954,0.336720664,0.353388924,0.4605575,0.551089286,0.52582381,0.131146327
dw06100515,dw06,0.770833333,0.755952381,0.461007677,0.560197297,0.4074,0.475686875,0.9,0.771084337,0.678571429,0.75,0.359090698,0.456640625,0.465444048,0.579390278,0.542014474,0.09918962
dw06100515,dw06,0.6875,0.822429907,0.500096449,0.643360795,0.4471725,0.615013816,0.92,0.857142857,0.538461538,0.788990826,0.33176241,0.476506667,0.52478343,0.663829348,0.620942857,0.143264347
dw06100515,dw06,0.75,0.626666667,0.544706383,0.641284615,0.455076923,0.558652083,0.739130435,0.739130435,0.75862069,0.54887218,0.395802798,0.529315441,0.559043151,0.577172059,0.690826136,0.096578232
dw06100615,dw06,0.75,0.626666667,0.544706383,0.641284615,0.455076923,0.558652083,0.739130435,0.739130435,0.75862069,0.54887218,0.395802798,0.529315441,0.559043151,0.577172059,0.690826136,0.096578232
dw06100615,dw06,0.75,0.626666667,0.544706383,0.641284615,0.455076923,0.558652083,0.739130435,0.739130435,0.75862069,0.54887218,0.395802798,0.529315441,0.559043151,0.577172059,0.690826136,0.096578232
dw06100615,dw06,0.75,0.626666667,0.544706383,0.641284615,0.455076923,0.558652083,0.739130435,0.739130435,0.75862069,0.54887218,0.395802798,0.529315441,0.559043151,0.577172059,0.690826136,0.096578232
dw06100615,dw06,0.75,0.626666667,0.544706383,0.641284615,0.455076923,0.558652083,0.739130435,0.739130435,0.75862069,0.54887218,0.395802798,0.529315441,0.559043151,0.577172059,0.690826136,0.096578232
dw06100615,dw06,0.791044776,0.683823529,0.665886425,0.811065094,0.636373214,0.673276453,0.777777778,0.862385321,0.806451613,0.564417178,0.351624631,0.624469149,0.708204076,0.809238393,0.813111,0.14517867
dw06100715,dw06,0.791044776,0.683823529,0.665886425,0.811065094,0.636373214,0.673276453,0.777777778,0.862385321,0.806451613,0.564417178,0.351624631,0.624469149,0.708204076,0.809238393,0.813111,0.14517867
dw06100715,dw06,0.791044776,0.683823529,0.665886425,0.811065094,0.636373214,0.673276453,0.777777778,0.862385321,0.806451613,0.564417178,0.351624631,0.624469149,0.708204076,0.809238393,0.813111,0.14517867
dw06100715,dw06,0.791044776,0.683823529,0.665886425,0.811065094,0.636373214,0.673276453,0.777777778,0.862385321,0.806451613,0.564417178,0.351624631,0.624469149,0.708204076,0.809238393,0.813111,0.14517867
dw06100815,dw06,0.791044776,0.683823529,0.665886425,0.811065094,0.636373214,0.673276453,0.777777778,0.862385321,0.806451613,0.564417178,0.351624631,0.624469149,0.708204076,0.809238393,0.813111,0.14517867
dw06100815,dw06,0.644736842,0.747863248,0.479357143,0.639533673,0.47057963,0.513876271,0.785714286,0.87755102,0.5625,0.654411765,0.349001774,0.448752616,0.508930056,0.656493182,0.625714815,0.160176531
dw06100815,dw06,0.644736842,0.747863248,0.479357143,0.639533673,0.47057963,0.513876271,0.785714286,0.87755102,0.5625,0.654411765,0.349001774,0.448752616,0.508930056,0.656493182,0.625714815,0.160176531
dw06100815,dw06,0.644736842,0.747863248,0.479357143,0.639533673,0.47057963,0.513876271,0.785714286,0.87755102,0.5625,0.654411765,0.349001774,0.448752616,0.508930056,0.656493182,0.625714815,0.160176531
dw06100815,dw06,0.644736842,0.747863248,0.479357143,0.639533673,0.47057963,0.513876271,0.785714286,0.87755102,0.5625,0.654411765,0.349001774,0.448752616,0.508930056,0.656493182,0.625714815,0.160176531
dw06100815,dw06,0.644736842,0.747863248,0.479357143,0.639533673,0.47057963,0.513876271,0.785714286,0.87755102,0.5625,0.654411765,0.349001774,0.448752616,0.508930056,0.656493182,0.625714815,0.160176531
dw06100915,dw06,0.616666667,0.760162602,0.515022326,0.67482973,0.444315217,0.520797881,0.85,0.712,0.5,0.809917355,0.338451879,0.479108989,0.5476375,0.732535294,0.62578,0.159807404
dw06100915,dw06,0.616666667,0.760162602,0.515022326,0.67482973,0.444315217,0.520797881,0.85,0.712,0.5,0.809917355,0.338451879,0.479108989,0.5476375,0.732535294,0.62578,0.159807404
dw06100915,dw06,0.616666667,0.760162602,0.515022326,0.67482973,0.444315217,0.520797881,0.85,0.712,0.5,0.809917355,0.338451879,0.479108989,0.5476375,0.732535294,0.62578,0.159807404
dw06100915,dw06,0.616666667,0.760162602,0.515022326,0.67482973,0.444315217,0.520797881,0.85,0.712,0.5,0.809917355,0.338451879,0.479108989,0.5476375,0.732535294,0.62578,0.159807404
dw06100915,dw06,0.616666667,0.760162602,0.515022326,0.67482973,0.444315217,0.520797881,0.85,0.712,0.5,0.809917355,0.338451879,0.479108989,0.5476375,0.732535294,0.62578,0.159807404
dw06100915,dw06,0.616666667,0.760162602,0.515022326,0.67482973,0.444315217,0.520797881,0.85,0.712,0.5,0.809917355,0.338451879,0.479108989,0.5476375,0.732535294,0.62578,0.159807404
dw07080415,dw07,0.536231884,0.745689655,0.456595665,0.721855405,0.379478906,0.585069737,0.64516129,0.81372549,0.447368421,0.703125,0.560703344,0.46219759,0.451429444,0.76958375,0.665704412,0.265259741
dw07080415,dw07,0.686046512,0.811764706,0.521388406,0.676900424,0.51370463,0.611761702,0.64,0.815384615,0.75,0.814516129,0.400364926,0.516198821,0.526834901,0.697849219,0.652072222,0.155512018
dw07080415,dw07,0.686046512,0.811764706,0.521388406,0.676900424,0.51370463,0.611761702,0.64,0.815384615,0.75,0.814516129,0.400364926,0.516198821,0.526834901,0.697849219,0.652072222,0.155512018
dw07080515,dw07,0.686046512,0.811764706,0.521388406,0.676900424,0.51370463,0.611761702,0.64,0.815384615,0.75,0.814516129,0.400364926,0.516198821,0.526834901,0.697849219,0.652072222,0.155512018
dw07080515,dw07,0.586206897,0.69858156,0.473044036,0.553069608,0.474029286,0.477794512,0.581395349,0.606060606,0.604651163,0.850877193,0.339029589,0.516207,0.428546134,0.545347,0.560495192,0.080025572
dw07080515,dw07,0.586206897,0.69858156,0.473044036,0.553069608,0.474029286,0.477794512,0.581395349,0.606060606,0.604651163,0.850877193,0.339029589,0.516207,0.428546134,0.545347,0.560495192,0.080025572
dw07080615,dw07,0.625,0.726153846,0.446624047,0.562583,0.400833333,0.499766573,0.564102564,0.716981132,0.682926829,0.734939759,0.334793395,0.495810965,0.4006625,0.648578409,0.495015179,0.115958953
dw07080715,dw07,0.710526316,0.679245283,0.389180556,0.446413889,0.293404545,0.390403922,0.703703704,0.638554217,0.727272727,0.723684211,0.312328934,0.414112264,0.365155455,0.451911842,0.43335625,0.057233333
dw07080715,dw07,0.897959184,0.713043478,0.655616159,0.774501136,0.607025,0.665699621,0.9,0.641791045,0.894736842,0.8125,0.283731004,0.645299128,0.666991346,0.806676852,0.723398529,0.118884978
dw07080715,dw07,0.897959184,0.713043478,0.655616159,0.774501136,0.607025,0.665699621,0.9,0.641791045,0.894736842,0.8125,0.283731004,0.645299128,0.666991346,0.806676852,0.723398529,0.118884978
dw07081015,dw07,0.897959184,0.713043478,0.655616159,0.774501136,0.607025,0.665699621,0.9,0.641791045,0.894736842,0.8125,0.283731004,0.645299128,0.666991346,0.806676852,0.723398529,0.118884978
dw07081015,dw07,0.9,0.683431953,0.589567532,0.686897222,0.58982,0.599285,0.956521739,0.601036269,0.851851852,0.804195804,0.248357124,0.678599784,0.499761087,0.744190909,0.632094565,0.09732969
dw07081015,dw07,0.9,0.683431953,0.589567532,0.686897222,0.58982,0.599285,0.956521739,0.601036269,0.851851852,0.804195804,0.248357124,0.678599784,0.499761087,0.744190909,0.632094565,0.09732969
dw07081115,dw07,0.9,0.683431953,0.589567532,0.686897222,0.58982,0.599285,0.956521739,0.601036269,0.851851852,0.804195804,0.248357124,0.678599784,0.499761087,0.744190909,0.632094565,0.09732969
dw07081215,dw07,0.848484848,0.712598425,0.561765055,0.650196875,0.48873,0.590694863,0.90625,0.684210526,0.794117647,0.743801653,0.259942812,0.600273626,0.522828611,0.702134483,0.594412037,0.08843182
dw07081315,dw07,0.677419355,0.745098039,0.61151102,0.755892857,0.60357,0.746461,0.774193548,0.669491525,0.580645161,0.869047619,0.467244602,0.578509494,0.647225,0.802809375,0.6933375,0.144381837
dw07081315,dw07,0.677419355,0.745098039,0.61151102,0.755892857,0.60357,0.746461,0.774193548,0.669491525,0.580645161,0.869047619,0.467244602,0.578509494,0.647225,0.802809375,0.6933375,0.144381837
dw07081315,dw07,0.677419355,0.745098039,0.61151102,0.755892857,0.60357,0.746461,0.774193548,0.669491525,0.580645161,0.869047619,0.467244602,0.578509494,0.647225,0.802809375,0.6933375,0.144381837
dw07081315,dw07,0.677419355,0.745098039,0.61151102,0.755892857,0.60357,0.746461,0.774193548,0.669491525,0.580645161,0.869047619,0.467244602,0.578509494,0.647225,0.802809375,0.6933375,0.144381837
dw07081315,dw07,0.569620253,0.68879668,0.46875753,0.576166111,0.476489706,0.513590333,0.666666667,0.6,0.510204082,0.801886792,0.357605,0.488248457,0.450183824,0.7274825,0.455113,0.107408581
dw07081915,dw07,0.569620253,0.68879668,0.46875753,0.576166111,0.476489706,0.513590333,0.666666667,0.6,0.510204082,0.801886792,0.357605,0.488248457,0.450183824,0.7274825,0.455113,0.107408581
dw07081915,dw07,0.569620253,0.68879668,0.46875753,0.576166111,0.476489706,0.513590333,0.666666667,0.6,0.510204082,0.801886792,0.357605,0.488248457,0.450183824,0.7274825,0.455113,0.107408581
dw07082115,dw07,0.73015873,0.62601626,0.712419805,0.778250543,0.588754412,0.728392582,0.756756757,0.5125,0.692307692,0.847058824,0.365935146,0.778881707,0.636727083,0.829833929,0.698009722,0.065830738
dw07082115,dw07,0.73015873,0.62601626,0.712419805,0.778250543,0.588754412,0.728392582,0.756756757,0.5125,0.692307692,0.847058824,0.365935146,0.778881707,0.636727083,0.829833929,0.698009722,0.065830738
dw07082115,dw07,0.56097561,0.699453552,0.63905,0.802402174,0.551005556,0.669146818,0.6,0.592920354,0.5,0.871428571,0.373198437,0.631448881,0.64739877,0.848958333,0.715109375,0.163352174
dw07083115,dw07,0.757575758,0.733333333,0.520206591,0.615987,0.43735,0.57203875,0.875,0.696202532,0.647058824,0.774647887,0.343893579,0.505706364,0.534706818,0.627796429,0.600956818,0.095780409
dw07090115,dw07,0.757575758,0.733333333,0.520206591,0.615987,0.43735,0.57203875,0.875,0.696202532,0.647058824,0.774647887,0.343893579,0.505706364,0.534706818,0.627796429,0.600956818,0.095780409
dw07090215,dw07,0.75,0.748691099,0.526011538,0.732027083,0.496603125,0.572605208,1,0.811764706,0.666666667,0.698113208,0.359400561,0.51708913,0.534331081,0.801109375,0.697485937,0.206015545
dw07090215,dw07,0.822222222,0.716894977,0.618884236,0.701175,0.52435625,0.673180242,0.772727273,0.644067797,0.869565217,0.801980198,0.339339867,0.648357895,0.591229938,0.822285294,0.59823125,0.082290764
dw07090215,dw07,0.822222222,0.716894977,0.618884236,0.701175,0.52435625,0.673180242,0.772727273,0.644067797,0.869565217,0.801980198,0.339339867,0.648357895,0.591229938,0.822285294,0.59823125,0.082290764
dw07090215,dw07,0.87755102,0.669354839,0.518549398,0.676625581,0.447241667,0.533478354,0.851851852,0.666666667,0.909090909,0.672268908,0.370166414,0.483503779,0.556223437,0.680227174,0.67248375,0.158076184
dw07090215,dw07,0.87755102,0.669354839,0.518549398,0.676625581,0.447241667,0.533478354,0.851851852,0.666666667,0.909090909,0.672268908,0.370166414,0.483503779,0.556223437,0.680227174,0.67248375,0.158076184
dw07090815,dw07,0.87755102,0.669354839,0.518549398,0.676625581,0.447241667,0.533478354,0.851851852,0.666666667,0.909090909,0.672268908,0.370166414,0.483503779,0.556223437,0.680227174,0.67248375,0.158076184
dw07090815,dw07,0.87755102,0.669354839,0.518549398,0.676625581,0.447241667,0.533478354,0.851851852,0.666666667,0.909090909,0.672268908,0.370166414,0.483503779,0.556223437,0.680227174,0.67248375,0.158076184
dw07090815,dw07,0.87755102,0.669354839,0.518549398,0.676625581,0.447241667,0.533478354,0.851851852,0.666666667,0.909090909,0.672268908,0.370166414,0.483503779,0.556223437,0.680227174,0.67248375,0.158076184
dw07090815,dw07,0.87755102,0.669354839,0.518549398,0.676625581,0.447241667,0.533478354,0.851851852,0.666666667,0.909090909,0.672268908,0.370166414,0.483503779,0.556223437,0.680227174,0.67248375,0.158076184
dw07090915,dw07,0.784615385,0.783216783,0.583277232,0.863469608,0.487294643,0.729399194,0.88,0.743243243,0.725,0.826086957,0.312320072,0.561015909,0.604757456,0.977155682,0.777225,0.280192376
dw07090915,dw07,0.784615385,0.783216783,0.583277232,0.863469608,0.487294643,0.729399194,0.88,0.743243243,0.725,0.826086957,0.312320072,0.561015909,0.604757456,0.977155682,0.777225,0.280192376
dw07091115,dw07,0.784615385,0.783216783,0.583277232,0.863469608,0.487294643,0.729399194,0.88,0.743243243,0.725,0.826086957,0.312320072,0.561015909,0.604757456,0.977155682,0.777225,0.280192376
dw07091115,dw07,0.784615385,0.783216783,0.583277232,0.863469608,0.487294643,0.729399194,0.88,0.743243243,0.725,0.826086957,0.312320072,0.561015909,0.604757456,0.977155682,0.777225,0.280192376
dw07091115,dw07,0.740740741,0.780141844,0.492243182,0.628026875,0.409444643,0.528791935,0.85,0.771428571,0.676470588,0.788732394,0.292069359,0.447906481,0.534996429,0.643875,0.616313043,0.135783693
dw07091515,dw07,0.740740741,0.780141844,0.492243182,0.628026875,0.409444643,0.528791935,0.85,0.771428571,0.676470588,0.788732394,0.292069359,0.447906481,0.534996429,0.643875,0.616313043,0.135783693
dw07091615,dw07,0.740740741,0.780141844,0.492243182,0.628026875,0.409444643,0.528791935,0.85,0.771428571,0.676470588,0.788732394,0.292069359,0.447906481,0.534996429,0.643875,0.616313043,0.135783693
dw07091715,dw07,0.740740741,0.780141844,0.492243182,0.628026875,0.409444643,0.528791935,0.85,0.771428571,0.676470588,0.788732394,0.292069359,0.447906481,0.534996429,0.643875,0.616313043,0.135783693
dw07091715,dw07,0.740740741,0.780141844,0.492243182,0.628026875,0.409444643,0.528791935,0.85,0.771428571,0.676470588,0.788732394,0.292069359,0.447906481,0.534996429,0.643875,0.616313043,0.135783693
dw07091815,dw07,0.740740741,0.780141844,0.492243182,0.628026875,0.409444643,0.528791935,0.85,0.771428571,0.676470588,0.788732394,0.292069359,0.447906481,0.534996429,0.643875,0.616313043,0.135783693
dw07092215,dw07,0.740740741,0.780141844,0.492243182,0.628026875,0.409444643,0.528791935,0.85,0.771428571,0.676470588,0.788732394,0.292069359,0.447906481,0.534996429,0.643875,0.616313043,0.135783693
dw07092215,dw07,0.78125,0.663265306,0.577813269,0.606995,0.43285,0.585580682,0.9,0.674418605,0.727272727,0.654545455,0.344366886,0.547396552,0.602315625,0.578338889,0.623114062,0.029181731
dw07092315,dw07,0.516129032,0.763636364,0.441172222,0.670823438,0.390123333,0.580310577,0.632653061,0.801324503,0.44,0.731843575,0.513936399,0.408604959,0.471253435,0.660681452,0.680350758,0.229651215
